Suburb,Location [Deg],Distance to CBD [km],Venue Name,Venue Category,Price [$]
Gardenvale,"(-37.8966425, 145.0041759)",9.834956789003133,Wise Men Say,Breakfast Spot,"1,499,600"
Gardenvale,"(-37.8966425, 145.0041759)",9.834956789003133,Mothers Milk,Lounge,"1,499,600"
Gardenvale,"(-37.8966425, 145.0041759)",9.834956789003133,North Brighton Station,Train Station,"1,499,600"
Gardenvale,"(-37.8966425, 145.0041759)",9.834956789003133,Gardenvale Park,Park,"1,499,600"
Gardenvale,"(-37.8966425, 145.0041759)",9.834956789003133,7-Eleven,Convenience Store,"1,499,600"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Port Melbourne Beach,Beach,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Auscarts,Go Kart Track,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Anytime Fitness,Gym,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Sandridge Beach,Beach,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Westgate Park,Park,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Degani Bakery Cafe,Café,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Subway,Sandwich Place,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Hungry Jack's,Fast Food Restaurant,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,KFC,Fast Food Restaurant,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,BoxingFit,Boxing Gym,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Private Beach,Beach,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Port Melbourne Mariners Baseball Club,Baseball Field,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,First Point Beach,Beach,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,JL Murphy Reserve,Park,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Sandridge Life Saving Club,Beach,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Caps Cafe,Café,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Ootoro Restaurant,Japanese Restaurant,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Black Jack Cafe,Café,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Mr Burger,Food Truck,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Princes Pier,Pier,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Life Saving Victoria State Centre,Building,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Port park cafe,Café,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Garden City Reserve,Park,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Ignition Cafe - Holden HQ,Café,"1,483,800"
Port Melbourne,"(-37.8333613, 144.9219203)",4.206937873936496,Pink Lake,Lake,"1,483,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Fourth Chapter,Breakfast Spot,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Lemnos Tavern,Greek Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Woodland House,Modern European Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Windsor Deli,Deli / Bodega,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Humming Puppy,Yoga Studio,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,The Smith,Australian Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Middletown,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Victoria Gardens,Park,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Bistro Thierry,French Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Gelato Messina,Ice Cream Shop,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Journeyman,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Tsukiji,Japanese Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Officine Zero,Coffee Shop,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Fonda Mexican,Mexican Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Husband,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Mr. Miyagi,Japanese Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,"Borsch, Vodka & Tears",Polish Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Subi Q,Korean Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Handworks Nouveau Paperie,Gift Shop,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Prahran Aquatic Centre,Pool,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Huxtaburger,Burger Joint,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,The Space Dance & Arts Centre,Dance Studio,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Hawker Hall,Asian Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Colonel Tan's,Thai Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Hobba,Coffee Shop,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Revolver Upstairs,Nightclub,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,School of 7 Bells,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Angus & Bon,Steakhouse,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Tommy Ruff Fish Bar,Fish & Chips Shop,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Jungle Boy,Speakeasy,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Club Social Prahran,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Piccolo Espresso & Wine Bar,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Oscar Cooper,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Lucky Coq,Pizza Place,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Chapel Street Bazaar Antiques,Antique Shop,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Eugenius,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Somewhere,Bar,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,abacus.,Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Happy Phoenix Chinese Restaurant,Chinese Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Teaspoon,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Franco Choo's,Italian Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Parlour Diner,Diner,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Juice On Chapel,Juice Bar,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Massive Wieners,Hot Dog Joint,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Prahran Market,Market,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Barre Body,Yoga Studio,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Boston Sub,Sandwich Place,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,N. Tran Bakery,Bakery,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Oishi! Kitchen,Korean Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Veg Out Time,Vegetarian / Vegan Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Back Bar,Cocktail Bar,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Hank Marvin Market - Alma Park East,Market,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Chez Olivier,French Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Prahran Health Foods,Health Food Store,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,David's Restaurant,Dumpling Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Beyond Rest,Spa,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Greville Records,Record Shop,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,The Flying Duck,Pub,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Rock Sugar,Asian Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Shanghai Street,Dumpling Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Cafe Bevande,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Eat'aliano by Pino,Italian Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Found Off Chapel,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Patee Thai,Thai Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Lambs on Spit,Greek Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,The Bearded Man,Health & Beauty Service,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Maker & Monger,Deli / Bodega,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Rustic Cafe,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Hooked,Fish & Chips Shop,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Market Lane Coffee,Coffee Shop,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,La La Land,Bar,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Fratellino Pizzeria,Italian Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Kaaoli Sushi Cafe,Sushi Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Soldier On,Coffee Shop,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Chapel Off Chapel,Concert Hall,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Ladro,Pizza Place,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Hibari,Japanese Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,The Piercing Urge,Piercing Parlor,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Marmara Restaurant,Middle Eastern Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,The Woods of Windsor,Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Morris Jones,Australian Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Babble Cafe,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Mr Mister,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,The Thai,Thai Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Tusk Cafe Bar,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Love Machine,Nightclub,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Attik,Bar,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Gurkhas Brasserie,Indian Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Red Door Antiques & Yum Cha Cafe,Dim Sum Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Red Stitch Actors Theatre,Indie Theater,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Good Luck Seafood & BBQ Restaurant,Chinese Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,OneSixOne,Bar,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Matsuri,Japanese Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,mothersMilk,Bar,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,One Thirty Two,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Zambrero,Mexican Restaurant,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,White Oaks Saloon Bar & Dining,Cocktail Bar,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,Yellow Bird,Café,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,BP,Gas Station,"1,482,800"
Prahran,"(-37.8519135, 145.0005993)",5.326143276275944,The Essential Ingredient,Gourmet Shop,"1,482,800"
Wonga Park,"(-37.735635, 145.26487465356428)",27.97545373981948,The Village Centre,Shopping Mall,"1,452,100"
Wonga Park,"(-37.735635, 145.26487465356428)",27.97545373981948,Wonga Park Tennis Club,Tennis Court,"1,452,100"
Wonga Park,"(-37.735635, 145.26487465356428)",27.97545373981948,Wonga Park Reserve,Park,"1,452,100"
Wonga Park,"(-37.735635, 145.26487465356428)",27.97545373981948,Emporio Armani Doncaster,Boutique,"1,452,100"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Allnutt Park,Park,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Mr Burch,Café,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Little Tommy Tucker,Café,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Gauge Espresso,Café,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,On Top Bar,Bar,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Jimmy Grants,Greek Restaurant,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Noisette,Bakery,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Mountain Of Bears,Coffee Shop,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Ripples Chinese Restaurant,Chinese Restaurant,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Remezzo,Tapas Restaurant,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Glicks Cakes & Bagels,Bagel Shop,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Bent Espresso,Café,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Mexico City,Mexican Restaurant,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Thongsuk Thai Cuisine,Thai Restaurant,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Nando's,Portuguese Restaurant,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Sushi Factory,Japanese Restaurant,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,McKinnon Hotel,Pub,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Subway,Sandwich Place,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Coles,Supermarket,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,McDonald's,Fast Food Restaurant,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,McKinnon Station,Train Station,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Subway,Sandwich Place,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Bentleigh RSL Club,Pub,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Choo Choo Cafe,Café,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,McKinnon Free Range Charcoal Chicken,Restaurant,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,McKinnon Pharmacy & Post Office,Pharmacy,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Domino's Pizza,Pizza Place,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Kung Fu Sushi,Sushi Restaurant,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Woolworths,Supermarket,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Bentleigh Station,Train Station,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Ormond IGA,Grocery Store,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,El Fresco Cafe,Café,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Ormond Station,Train Station,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Taste of Pho,Vietnamese Restaurant,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,The Bread Roll Shop,Bakery,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Bentleigh Fresh Fruit Centre,Grocery Store,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,PETstock,Pet Store,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Chemist Warehouse,Pharmacy,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Global Vegetarian,Vegetarian / Vegan Restaurant,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Koi,Food Service,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,La Coupe,Office,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Positano Pizza,Pizza Place,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Taste galore,Burger Joint,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Bakers Delight,Bakery,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Waxed Bentleigh,Cosmetics Shop,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Thai Noodle & Rice Bar,Thai Restaurant,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Sunnybrook Health Store,Grocery Store,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Europa Cake Shop,Bakery,"1,419,900"
McKinnon,"(-37.9109769, 145.0381437)",12.604648965732654,Sumalee Thai Cafe,Thai Restaurant,"1,419,900"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Princes Park,Other Great Outdoors,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Cafe D'lish,Deli / Bodega,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Bombay by Night,Indian Restaurant,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Forth Brother,Café,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,IGA X-press Caulfield,Grocery Store,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,London Tavern,Pub,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,7-Eleven,Convenience Store,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Caulfield YMCA,Gym,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,South African Store,Miscellaneous Shop,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,turquoise,Café,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,The Cheesecake Shop,Dessert Shop,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Portofino Pizza,Pizza Place,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Schwartz's Crossfit Melbourne,Gym,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Thirsty Camel Caulfield South,Liquor Store,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Batter Up Fish And Chips,Fish & Chips Shop,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Matsuzaka,Japanese Restaurant,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Tram Stop 63,Light Rail Station,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Tram Stop 51 (67),Light Rail Station,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Brumby's Bakery,Bakery,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,FoodWorks (Caulfield South),Grocery Store,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Falafel Omisi,Falafel Restaurant,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Jim's Fish Shop,Fish & Chips Shop,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Grill Me Burgers,Burger Joint,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Laffa Bar Charcoal Grill,Middle Eastern Restaurant,"1,419,800"
Caulfield South,"(-37.894699, 145.0249323)",10.457056073244589,Hendrick’s Burgers & Salads,Burger Joint,"1,419,800"
Somerton,"(-37.634688, 144.9507961)",19.956012287066947,Lion Car Rentals,Rental Car Location,"1,414,300"
Somerton,"(-37.634688, 144.9507961)",19.956012287066947,Multigroup Catering,Food & Drink Shop,"1,414,300"
Somerton,"(-37.634688, 144.9507961)",19.956012287066947,BP,Gas Station,"1,414,300"
Somerton,"(-37.634688, 144.9507961)",19.956012287066947,Bas Foods,Grocery Store,"1,414,300"
Somerton,"(-37.634688, 144.9507961)",19.956012287066947,That's Alotta Donuts,Dessert Shop,"1,414,300"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Elephant Village,Zoo Exhibit,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Melbourne Zoo,Zoo,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Trail of the Elephants,Zoo Exhibit,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Zoos Victoria,Zoo Exhibit,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Orang-utan Sanctuary,Zoo Exhibit,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Gorilla Rainforest,Zoo Exhibit,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Princes Park Dog Walking Park,Dog Run,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Butterfly Garden,Sculpture Garden,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Nature Play Park,Playground,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Lion Enclosure,Zoo Exhibit,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,The Larwill Studio,Hotel,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Princes Park Running Track,Outdoors & Recreation,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,State Netball Hockey Centre,Hockey Arena,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Royal Park Australian Native Garden,Garden,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Ikon Park,Football Stadium,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Shark Tank @ Royal Children's Hospital,Aquarium,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Royal Park,Park,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Smith + Singleton,Café,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,The Parkville Store,Coffee Shop,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,The Cheese Stick,Sculpture Garden,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Lakeside Bistro,Food,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Primary Cafe,Australian Restaurant,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Lemur Island,Zoo Exhibit,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Carousel Park,Park,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Australian Bush,Zoo Exhibit,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,7-Eleven,Convenience Store,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,The Cage,Basketball Court,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Melbourne Zoo Bakery,Bakery,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Royal Park Station,Train Station,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Royal Park Off Leash Dog Circle Walk,Dog Run,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Reptiles Exhibit,Zoo Exhibit,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Royal Park Golf Club,Golf Course,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,McDonald's,Fast Food Restaurant,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Tram Stop 16 (Route 19),Light Rail Station,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Oshin Sushi Bar,Sushi Restaurant,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Curve Restaurant & Bar,Restaurant,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Tram Stop 19 - Abbotsford St Interchange (57),Light Rail Station,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Carlton Cafe,Café,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Tram Stop 17 (Route 19),Light Rail Station,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Ievers Reserve,Park,"1,410,000"
Parkville,"(-37.7871148, 144.9515533)",3.177165357816923,Vibe Hotel,Hotel,"1,410,000"
