Suburb,Location [Deg],Distance to CBD [km],Venue Name,Venue Category,Price [$]
Fairlight,"(-33.7938789, 151.2741471)",8.614542162771311,Civic Video,Video Store,"2,287,700"
Greenhills Beach,"(-34.0360657, 151.1632914)",20.696467686235696,Wanda Beach,Surf Spot,"2,274,200"
Greenhills Beach,"(-34.0360657, 151.1632914)",20.696467686235696,Fitness First - Wanda Platinum,Gym,"2,274,200"
Greenhills Beach,"(-34.0360657, 151.1632914)",20.696467686235696,Wanda Beach Greenhills,Surf Spot,"2,274,200"
Greenhills Beach,"(-34.0360657, 151.1632914)",20.696467686235696,Don Lucas Reserve,Park,"2,274,200"
Greenhills Beach,"(-34.0360657, 151.1632914)",20.696467686235696,Wanda Sand Hills,Beach,"2,274,200"
Greenhills Beach,"(-34.0360657, 151.1632914)",20.696467686235696,Two Figs Cafe,Café,"2,274,200"
Greenhills Beach,"(-34.0360657, 151.1632914)",20.696467686235696,Half Price Cleaning,Business Service,"2,274,200"
Banksmeadow,"(-33.9542459, 151.2157073)",11.029079857921207,Brasserie Bread,Café,"2,270,000"
Banksmeadow,"(-33.9542459, 151.2157073)",11.029079857921207,Bourke Street Bakery,Bakery,"2,270,000"
Banksmeadow,"(-33.9542459, 151.2157073)",11.029079857921207,Sir Joseph Banks Reserve,Park,"2,270,000"
Banksmeadow,"(-33.9542459, 151.2157073)",11.029079857921207,Subway,Sandwich Place,"2,270,000"
Banksmeadow,"(-33.9542459, 151.2157073)",11.029079857921207,Botany Golf Club,Golf Course,"2,270,000"
Banksmeadow,"(-33.9542459, 151.2157073)",11.029079857921207,Construction Rescue Services,Construction & Landscaping,"2,270,000"
Banksmeadow,"(-33.9542459, 151.2157073)",11.029079857921207,Port Botany,Harbor / Marina,"2,270,000"
Kenthurst,"(-33.6436678, 150.9761716)",32.31345355342909,Humminginahummer,Rental Car Location,"2,253,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Pottery Green Bakers,Bakery,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Bakerie,Bakery,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Pure Brew Co.,Coffee Shop,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Season Thai,Thai Restaurant,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Chalkboard Cafe Gordon,Coffee Shop,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Little Gem Cafe,Café,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Woolworths,Supermarket,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Gordon Station,Train Station,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Subway,Sandwich Place,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Domino's Pizza,Pizza Place,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Gordon Thai,Thai Restaurant,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,McDonald's,Fast Food Restaurant,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,The Greengate Hotel,Hotel Bar,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Acacia Modern Japanese Dining,Japanese Restaurant,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Mehfil Indian Restaurant,Indian Restaurant,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Priceline,Pharmacy,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Bakers Delight,Bakery,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Platform 1,Platform,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Plus Fitness Gordon,Gym,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Body Shape,Gym,"2,245,900"
Gordon,"(-33.7553899, 151.1518099)",12.547909865870345,Goodies Cafe,Café,"2,245,900"
Cottage Point,"(-33.6195161, 151.203318)",26.127250478590945,Cottage Point Kiosk,Café,"2,226,300"
Cottage Point,"(-33.6195161, 151.203318)",26.127250478590945,Cottage Point,Neighborhood,"2,226,300"
Cottage Point,"(-33.6195161, 151.203318)",26.127250478590945,Cottage Point Wharf,Pier,"2,226,300"
Cottage Point,"(-33.6195161, 151.203318)",26.127250478590945,Kuring-gai Motor Yacht Club,Harbor / Marina,"2,226,300"
Clareville,"(-33.6320071, 151.3145323)",26.331484345709683,Clareville Beach,Beach,"2,200,900"
Clareville,"(-33.6320071, 151.3145323)",26.331484345709683,Clareville Kiosk,Australian Restaurant,"2,200,900"
Clareville,"(-33.6320071, 151.3145323)",26.331484345709683,Clareville Beach Reserve,Surf Spot,"2,200,900"
Clareville,"(-33.6320071, 151.3145323)",26.331484345709683,Taylor's Point Wharf,Scenic Lookout,"2,200,900"
Clareville,"(-33.6320071, 151.3145323)",26.331484345709683,Paradise Beach,Beach,"2,200,900"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,The Alchemist,Café,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Papaya Thai Restaurant,Thai Restaurant,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,The Public.,Bar,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Tunks Park,Park,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Laneway Cafe,Café,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Harris Farm Markets,Fruit & Vegetable Store,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Toriciya,Japanese Restaurant,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Maggio's,Café,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Hudson Meats,Butcher,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Primrose Park,Park,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Ryo's Noodles,Ramen Restaurant,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Abbott Street Espresso,Coffee Shop,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Sushi Studio,Japanese Restaurant,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Infuzions,Asian Restaurant,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Kyushu Restaurant,Japanese Restaurant,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,The Oaks,Pub,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,St Thomas's Rest Park,Dog Run,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Norths Fitness,Gym,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Amici Pizzeria,Italian Restaurant,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Cammeray Golf Club,Golf Course,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Stir Crazy (Neutral Bay),Thai Restaurant,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Coles,Supermarket,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,PCYC,Gym,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Brewn Bear Cafe,Café,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Dive 2000,Gym Pool,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,St Leonards Park Dog Run,Dog Run,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Cammeray Marina,Harbor / Marina,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,Big Bear Shopping Centre,Shopping Mall,"2,200,800"
Cammeray,"(-33.8222738, 151.2139868)",3.616746429544977,North Shore Hotel,Boarding House,"2,200,800"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,BAHBQ BRAZILIAN GRILL,Churrascaria,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Kürtősh,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,The Foxtrot Inn,Cocktail Bar,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Double Cross Espresso Bar,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,The Hayberry,Bar,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Bean Drinking,Coffee Shop,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,C9 Chocolate & Gelato,Ice Cream Shop,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,At Restaurant (@! Restaurant),Japanese Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Peacock Gardens,Indian Chinese Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Crow Bar,Cocktail Bar,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Malabar,South Indian Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Boulangerie Patisserie La Baguette,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Yakitori Yurippi,Japanese Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Constant Reader Bookshop,Bookstore,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Wooden Whisk,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Fancy That! Costumes,Costume Shop,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Simply Sandwiches,Sandwich Place,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Lees Fortuna Court Chinese Restaurant,Chinese Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Sakana-Ya 魚や,Japanese Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Big Music & Multimedia,Music Store,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Raavi's Cumin,Indian Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Ryo's Noodles,Ramen Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Sapporo Japanese Restaurant,Sushi Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Phuong Vietnamese,Vietnamese Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Bravo Trattoria,Italian Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Guzman Y Gomez,Mexican Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Thai Face,Thai Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Dhakshin,South Indian Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Kashiwa,Japanese Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Scuro Espresso,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,The Jiggle,Korean Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Street Market Asian Tapas,Asian Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Deli Noodles,Noodle House,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Monte Alto,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Cavalier Specialty Coffee,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Garfish,Seafood Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Korn Home Thai,Thai Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Mario Brothers Pizza & Pasta,Pizza Place,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Le Bouchon,French Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,The Moody Chef Cafe,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Tall Lemon Grass,Thai Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Yogurccino,Frozen Yogurt Shop,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Artistry Coffee,Coffee Shop,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Fresh,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Fratelli Fresh Crows Nest,Italian Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Papaya Thai Restaurant,Thai Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,The Stoned Crow,Bar,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Piccolo Me,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Eighty Ate,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,The Public.,Bar,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Rangoon Colonial Club Restaurant,Indian Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Xenos Restaurant Bar Cafe,Greek Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Grill'd,Burger Joint,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Sunset Cinema,Movie Theater,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Harris Farm Markets,Fruit & Vegetable Store,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Tokyo Loco Bowl,Japanese Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Mr & Mrs Ten Limes Cafe,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,The Porch,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Forsyth Coffee & Tea,Coffee Shop,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Stuyvesant's House,German Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Sprout Wholefood Cafe & Grocer,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Dos Senoritas,Mexican Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,BoThai,Thai Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,North Sydney Indoor Sports Centre,Basketball Court,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Fitness First,Gym,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Naremburn Pizzeria,Pizza Place,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Ogalo,Burger Joint,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Small Bar,Bar,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Hudson Meats,Butcher,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Superfresh,Farmers Market,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,St Leonards Park,Park,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Bay Tinh,Vietnamese Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Sotto on West,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Mama's Buoi,Vietnamese Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Laneway Cafe,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,The Rice Den,Asian Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,St Thomas's Rest Park,Dog Run,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Szechuan Garden Restaurant,Chinese Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Annata,American Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Saigon Rolls,Vietnamese Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Mihana Japanese Dining And Bar,Japanese Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Flat Rock Brew Cafe,Beer Bar,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Coles,Grocery Store,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,North Sydney Markets,Market,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Maggio's,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Whisk Espresso,Coffee Shop,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Civic Park,Park,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Cavalier 2.0,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Abbott Street Espresso,Coffee Shop,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Orchid Persian Restaurant,Persian Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,The Greens,Bistro,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Nero Caffeteria,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,ZKK Espresso,Coffee Shop,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Subway,Sandwich Place,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Infuzions,Asian Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Cafe 107,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Caffe Nostra,Coffee Shop,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,boom,Mediterranean Restaurant,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Flying Egg,Café,"2,197,600"
Crows Nest,"(-33.8255649, 151.2036095)",3.4554347442982167,Adam's Kebabs,Souvlaki Shop,"2,197,600"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,The Four In Hand Hotel,Pub,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Flavour of India,Indian Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Bei Amici,Italian Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,St Honore Sourdough Bakery,Bakery,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Aldi,Supermarket,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Bellevue Hotel,Pub,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Rushcutters Bay Park,Park,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Chiswick Restaurant,Australian Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Arte Bianca,Italian Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Steyne Park,Park,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Chinta Kechil,Malay Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,The Lord Dudley Hotel,Bar,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Bake Bar Organic Artisan Bakery,Bakery,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Flat White,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Saint Peter,Seafood Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Four In Hand Dining Room,Australian Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,The Paddington,Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Anytime Fitness,Gym,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Bar Indigo,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Cafe Mia,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Not Just Coffee,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Little Jean,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Charlie Parker's,Lounge,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Marta Osteria,Italian Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,10 William St,Wine Bar,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Tuktuk Street Bar,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Twenty One,Eastern European Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Five Ways,Road,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,InterContinental Sydney Double Bay,Hotel,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Fred's,American Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,CHAR & CO,Brazilian Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Sonder Cafe & Restaurant,Australian Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Barbetta,Italian Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Woolworths,Supermarket,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Chargrill Charlie's,Fried Chicken Joint,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Double Bay Beach,Beach,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,French Riviera Homemade Ice Cream,Ice Cream Shop,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Royal Oak Hotel,Bar,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Sonoma Artisan Sourdough Bakers,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,The London,Bar,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Royal Hotel,Bar,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Cosmopolitan Cafe,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Paddington Markets,Flea Market,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,The Italian Bar,Bar,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Dan Murphy's,Liquor Store,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Spicer Street Cafe,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Paddington Arms,Bar,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Cipri Italian,Italian Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Alimentari,Deli / Bodega,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Bonython Cafe,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,The Golden Sheaf,Pub,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Saké,Japanese Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Mrs. Sippy,Cocktail Bar,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Micky's Café,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Rushcutters Bay Park Kiosk,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Subway,Sandwich Place,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Bar Machiavelli,Italian Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Just William Chocolates,Candy Store,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Spice Market,Thai Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Paddington Grind,Coffee Shop,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Paddington Fresh Foods,Gourmet Shop,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Bistro Moncur,French Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Thirty Coffee,Coffee Shop,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Edgecliff Station,Train Station,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Pizza Moncur,Pizza Place,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Rushcutter's Bay Tennis Centre,Tennis Court,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Paddo Inn,Bar,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Simmone Logue,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Perons,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Pink Salt,Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Pasta Pantry Woollahra,Italian Restaurant,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,Underwood Café,Café,"2,185,500"
Edgecliff,"(-33.8797692, 151.2361116)",3.311995791822288,18 Footers,Boat or Ferry,"2,185,500"
