Suburb,Location [Deg],Distance to CBD [km],Venue Name,Venue Category,Price [$]
Attadale,"(-32.0240443, 115.8035193)",9.56774690901545,Mick Jahn Reserve,Park,"994,900"
Attadale,"(-32.0240443, 115.8035193)",9.56774690901545,Legends Bar,Bar,"994,900"
Attadale,"(-32.0240443, 115.8035193)",9.56774690901545,BP,Gas Station,"994,900"
Watermans Bay,"(-31.8490984, 115.7554654)",15.18821659072705,The Little Bay,Café,"973,000"
Watermans Bay,"(-31.8490984, 115.7554654)",15.18821659072705,Marmion IGA,Grocery Store,"973,000"
Watermans Bay,"(-31.8490984, 115.7554654)",15.18821659072705,Tropico,Café,"973,000"
Watermans Bay,"(-31.8490984, 115.7554654)",15.18821659072705,Watermans Beach Park,Park,"973,000"
Watermans Bay,"(-31.8490984, 115.7554654)",15.18821659072705,Krayaharn Thai Restaurant,Thai Restaurant,"973,000"
Watermans Bay,"(-31.8490984, 115.7554654)",15.18821659072705,Liquor Barons,Liquor Store,"973,000"
Watermans Bay,"(-31.8490984, 115.7554654)",15.18821659072705,Watermans Beach,Beach,"973,000"
Watermans Bay,"(-31.8490984, 115.7554654)",15.18821659072705,Marmion Village,Miscellaneous Shop,"973,000"
Watermans Bay,"(-31.8490984, 115.7554654)",15.18821659072705,Braden Park,Park,"973,000"
Watermans Bay,"(-31.8490984, 115.7554654)",15.18821659072705,Attivo Restaurant,Italian Restaurant,"973,000"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Crown Metropol,Hotel,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Rockpool Bar & Grill,Steakhouse,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Crown Towers,Hotel,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Bistro Guillaume,French Restaurant,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Epicurean,Buffet,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Nobu,Japanese Restaurant,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,The Merrywell,American Restaurant,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Crown Theatre,Theater,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Silks,Chinese Restaurant,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Burswood Park,Playground,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Crown Perth,Casino,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Blasta Brewing Company,Brewery,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Atrium,Restaurant,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,La Vie,Wine Bar,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Crown Promenade,Hotel,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Modo Mio Cucina Italiana,Italian Restaurant,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,88 Noodle Bar,Asian Restaurant,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Lobby Lounge,Lounge,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,The Dutch Trading Co. (D.T.C.),Gastropub,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Movies By Burswood,Movie Theater,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,The Junction Grill,BBQ Joint,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Carvers,Buffet,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Cotta,Café,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Crown Sports Bar,Sports Bar,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Puma,Gas Station,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Empire Bar,Bar,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Eve,Nightclub,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Meshbar,Bar,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Casino Floor,Casino,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,G.O. Edwards Park,Park,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Poolside,Pool,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Amcal,Pharmacy,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Anytime Deli,Deli / Bodega,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Stix Bar,Italian Restaurant,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,Piyawat The Sweetery,Café,"947,700"
Burswood,"(-31.96267, 115.8954)",3.481021353551574,La Belle Sweets,Bakery,"947,700"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Run Amuk,Hot Dog Joint,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Wild Bakery,Bakery,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Dolce & Salato,Bakery,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Peaches Fresh Food Market,Grocery Store,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,South Beach,Beach,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,South Beach Sunset Markets,Night Market,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Patisserie La Vespa,Coffee Shop,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,South Beach Café,Café,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Little Lefroy's,Gastropub,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Fremantle Village,Campground,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Port City Roasters,Café,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Manna Wholefoods & Cafe,Food & Drink Shop,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Woolworths,Supermarket,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Missy Moo's Burger Bar,Burger Joint,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,South Beach Hotel,Pub,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Subway,Sandwich Place,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,The Local Hotel,Pub,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Ruocco's Pizzeria Bar and Restaurant,Italian Restaurant,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,South Fremantle IGA,Grocery Store,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Dan Murphy's,Liquor Store,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Jets 24/7 Gym,Gym,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,The Reject Shop South Fremantle,Discount Store,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,The Terrace Cafe,Café,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,The Warehouse Fitness Centre,Gym,"930,800"
South Fremantle,"(-32.07406, 115.7543)",16.78386585798502,Aroy Thai,Thai Restaurant,"930,800"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Ingredient Tree,Gourmet Shop,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Cambridge Forum International Food Court,Food Court,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,The Stanley,Wine Bar,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Mooba,Coffee Shop,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Pearfect Pantry,Café,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Flipside Burger Bar,Burger Joint,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Herdsman Lake Tavern,Pub,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Wembley SUPA IGA,Grocery Store,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Subway,Sandwich Place,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Lawleys Bakery & Cafe,Bakery,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Domino's Pizza,Pizza Place,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,BP,Gas Station,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Captain Peter's Fish And Chips,Seafood Restaurant,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Monsterella Pizza,Italian Restaurant,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Lake Monger Bowling Club,Bowling Green,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,RoyAl's Chicken & Burgers,Fried Chicken Joint,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Royal Shalimar Indian Restaurant,Indian Restaurant,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Hermosa Cantina,Spanish Restaurant,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Regenerate Fitness & Rehabilitation,Gym,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,Envy on Cambridge,Ice Cream Shop,"922,000"
Wembley,"(-31.9336484, 115.8148091)",4.8078549729498645,City Farmers,Pet Store,"922,000"
East Fremantle,"(-32.0367843, 115.76909899606565)",12.707389959230973,May Street Larder,Café,"919,600"
East Fremantle,"(-32.0367843, 115.76909899606565)",12.707389959230973,The Left Bank,Bar,"919,600"
East Fremantle,"(-32.0367843, 115.76909899606565)",12.707389959230973,Fresh Provisions,Grocery Store,"919,600"
East Fremantle,"(-32.0367843, 115.76909899606565)",12.707389959230973,Domino's Pizza,Pizza Place,"919,600"
East Fremantle,"(-32.0367843, 115.76909899606565)",12.707389959230973,Tradewinds Hotel,Pub,"919,600"
East Fremantle,"(-32.0367843, 115.76909899606565)",12.707389959230973,Woolworths,Supermarket,"919,600"
East Fremantle,"(-32.0367843, 115.76909899606565)",12.707389959230973,IF Store,Restaurant,"919,600"
East Fremantle,"(-32.0367843, 115.76909899606565)",12.707389959230973,Toscanini's Cafe,Café,"919,600"
East Fremantle,"(-32.0367843, 115.76909899606565)",12.707389959230973,Silas St Phyiso + Pilates,Gym / Fitness Center,"919,600"
East Fremantle,"(-32.0367843, 115.76909899606565)",12.707389959230973,Foodworks,Supermarket,"919,600"
East Fremantle,"(-32.0367843, 115.76909899606565)",12.707389959230973,Mikado Japanese,Sushi Restaurant,"919,600"
Sorrento,"(-31.8246324, 115.7534097)",17.444422339436393,Sorrento Beach,Beach,"919,300"
Sorrento,"(-31.8246324, 115.7534097)",17.444422339436393,White Salt,Café,"919,300"
Sorrento,"(-31.8246324, 115.7534097)",17.444422339436393,Seacrest Park,Park,"919,300"
Sorrento,"(-31.8246324, 115.7534097)",17.444422339436393,BWS,Liquor Store,"919,300"
Sorrento,"(-31.8246324, 115.7534097)",17.444422339436393,Seacrest Villiage Chinese Restaurant,Asian Restaurant,"919,300"
Sorrento,"(-31.8246324, 115.7534097)",17.444422339436393,Quality Resort,Hotel,"919,300"
Sorrento,"(-31.8246324, 115.7534097)",17.444422339436393,Sorrento Surf Lifesaving Club,Beach,"919,300"
Sorrento,"(-31.8246324, 115.7534097)",17.444422339436393,Fratelli Restaurant,Italian Restaurant,"919,300"
Piesse Brook,"(-31.9641167, 116.0854161)",21.30211073493599,Piesse Brook,National Park,"910,000"
North Beach,"(-31.8594459, 115.7559971)",14.304750174117984,North Beach,Beach,"897,200"
North Beach,"(-31.8594459, 115.7559971)",14.304750174117984,Tropico,Café,"897,200"
North Beach,"(-31.8594459, 115.7559971)",14.304750174117984,Adam's Cafe Tonino's On The Beach,Seafood Restaurant,"897,200"
North Beach,"(-31.8594459, 115.7559971)",14.304750174117984,Thirsty Camel,Liquor Store,"897,200"
North Beach,"(-31.8594459, 115.7559971)",14.304750174117984,IGA,Grocery Store,"897,200"
North Beach,"(-31.8594459, 115.7559971)",14.304750174117984,North Beach Shopping Centre,Shopping Mall,"897,200"
North Beach,"(-31.8594459, 115.7559971)",14.304750174117984,North Beach Jetty,Beach,"897,200"
North Beach,"(-31.8594459, 115.7559971)",14.304750174117984,Attivo Restaurant,Italian Restaurant,"897,200"
North Beach,"(-31.8594459, 115.7559971)",14.304750174117984,Trigg Pizza,Pizza Place,"897,200"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Bread In Common,Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Whisper Wine Bar,Wine Bar,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Moore & Moore Café,Café,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Esplanade Park,Park,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Fremantle Bakehouse,Bakery,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Hush Specialty Coffee,Coffee Shop,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Ball & Chain,Pub,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Istanbul Turkish Restaurant,Turkish Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Little Creatures Brewery,Brewery,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,New Edition Bookshop,Bookstore,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Fremantle Markets,Farmers Market,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Strange Company,Lounge,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Luna on SX,Indie Movie Theater,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,The Attic,Coffee Shop,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Compendium Design Store,Furniture / Home Store,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Sail & Anchor,Bar,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Sandrino Cafe & Pizzeria,Italian Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Dolce Vita Gelato,Ice Cream Shop,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Black Cherries Espresso,Coffee Shop,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Fishing Boat Harbour,Harbor / Marina,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,The National Hotel,Pub,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Kailis Fish Market Cafe,Fish & Chips Shop,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Chocolateria San Churro,Dessert Shop,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Kakulas Sister,Grocery Store,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,The Monk Brewery & Kitchen,Pub,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Raw Kitchen,Vegetarian / Vegan Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,The Grumpy Sailor,Café,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Fremantle Prison,History Museum,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Norfolk Hotel,Beer Garden,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Two Rubens Espresso,Breakfast Spot,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Dosukoi,Noodle House,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Benny's,Bar,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Fremantle Old Port Beach,Beach,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Old Shanghai,Asian Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,The Loft,Café,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Cafe 55,Café,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Portorosa,Italian Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Duck Duck Bruce,Breakfast Spot,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Chemist Warehouse,Pharmacy,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Cicerello's,Fish & Chips Shop,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Grill'd,Burger Joint,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Jac and the Bean,Café,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,The Modern Eatery,Japanese Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Red Spoon,Ice Cream Shop,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,The Western Australian Maritime Museum,Museum,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Nando's,Portuguese Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Il Cibo,Café,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Fremantle Train Station,Train Station,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Newport Hotel,Pub,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Elizabeth's Secondhand Bookshop,Bookstore,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Nick's Place,Kebab Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Joy Kitchen,Chinese Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Shipwreck Galleries,History Museum,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Bathers Beach House,Australian Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Gypsy Tapas,Tapas Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Creatures Loft,Wine Bar,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,The Round House,Historic Site,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Pink Rice,Sushi Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Clancy's Fish Pub,Seafood Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,King's Square,Plaza,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Gino's Café,Café,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Timezone,Arcade,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Oceans,Japanese Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Char Char Bull,BBQ Joint,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Galati & Sons,Food & Drink Shop,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Bathers Beach,Beach,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,E-Shed Markets,Miscellaneous Shop,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Moores Building Contemporary Art Gallery,Art Gallery,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Pizza Bella Roma,Pizza Place,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Vanilla Bean,Coffee Shop,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Esplanade Hotel,Hotel,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Boost Juice,Juice Bar,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Subway,Sandwich Place,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Breaks,Café,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Capri Restaurant,Italian Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,7-Eleven,Convenience Store,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Tourist Wheel Fremantle,Scenic Lookout,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Chalky's,Café,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Sweetlips,Seafood Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Fremantle Oval,Football Stadium,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Ali Baba & 40 Dishes,Falafel Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,The Little Concept,Café,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Baskin-Robbins,Ice Cream Shop,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Subway,Sandwich Place,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Hoyts Millennium,Movie Theater,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Bar Orient,Bar,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Target,Big Box Store,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Coles,Supermarket,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Joe's Fish Shack,Seafood Restaurant,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Woolworths,Supermarket,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Be Fremantle,Hotel,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Chicken Treat,Fried Chicken Joint,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,St. John's Square,Park,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,EB Games,Video Game Store,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Port Of Fremantle,Harbor / Marina,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,C Shed Fremantle,Boat or Ferry,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Express Lane Cafe,Café,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Tasty Express B Shed,Café,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,B Shed Cafe and Grill,Café,"887,700"
Fremantle,"(-32.0558714, 115.7461693)",15.732556426337846,Film & Television Institute,Movie Theater,"887,700"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,2nd Ave IGA,Grocery Store,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Mondo Butcher,Butcher,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Bossman,Coffee Shop,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Guzman Y Gomez,Mexican Restaurant,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Hanami Japanese Restaurant,Japanese Restaurant,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Mr. Munchies Sushi,Sushi Restaurant,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Astor Theatre,Theater,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Standby,Coffee Shop,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Yuzu Kaiten Sushi,Sushi Restaurant,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Fresh Provisions,Supermarket,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Planet Books,Bookstore,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Grill'd,Burger Joint,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Fez Café Restaurant,Café,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Jessie's Curry Kitchen & Cafe,Indian Restaurant,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,The Inglewood Hotel,Pub,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Subway,Sandwich Place,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Zambrero,Burrito Place,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Caffissimo,Café,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Defectors Bar,Cocktail Bar,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Mount Lawley Fresh IGA,Grocery Store,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,The Meatball Bar Mount Lawley,Eastern European Restaurant,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Goodlife Health Clubs,Gym,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Coode Street Cafe,Café,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Lawley's Bakery Cafe,Bakery,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Liquorland,Liquor Store,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,The Flying Scotsman,Pub,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Malt Supper Club,Whisky Bar,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Dôme,Coffee Shop,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,The Fat Dragon,Chinese Restaurant,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Ibiza N2,Ice Cream Shop,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Gelare,Ice Cream Shop,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Swish And Chips,Seafood Restaurant,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Measure,Dessert Shop,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Hamer Park,Park,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Mad Monkey Woodfired Pizza,Pizza Place,"862,800"
Mount Lawley,"(-31.9281981, 115.8767714)",3.124405910881633,Hungry Spot,Fast Food Restaurant,"862,800"
West Swan,"(-31.8456066, 115.9885884)",16.96791083982614,Windarra Honey,Farm,"862,500"
West Swan,"(-31.8456066, 115.9885884)",16.96791083982614,Margaret River Chocolate Company,Dessert Shop,"862,500"
West Swan,"(-31.8456066, 115.9885884)",16.96791083982614,Coward and Black Winery | Swan Valley Cellar Door,Wine Shop,"862,500"
West Swan,"(-31.8456066, 115.9885884)",16.96791083982614,Swan Cabinets,Furniture / Home Store,"862,500"
